128;253;485;523;407;431;234;90;101;161;0;43;12;18;0;858;150;758;676;843;432;536;2.278;934;0;331;717;824;171;498;605;405;0;215;1.489;1.228;667;29;181;133;657;0;784;244;442;440;383;445;206;24;633;545;19;149;0;224;350;546;267;664;1.000;105;63;95;360;103;221;396;0;0;0;0;0;93;258;259;43;528;386;442;37;114;658;145;12;0;100;793;72;128;0;4;879;0;0;134;116;0;0;150;321;217;11;21;334;60;108;14;1.418;1.570;0;323;67;0;0;2.919;0;0;0;0;0;384;0;1.375;0;0;0;31;80;45;29;138;917;0;170;717;1.180;71;262;963;730;0;0;564;35;0;0;241;0;474;1.789;187;488;542;579;243;0;1.058;0;0;0;0;1.152;0;72;1.099;870;431;879;305;126;121;544;357;236;0;198;0;0;0;0;90;282;359;351;160;464;0;0;244;0;546;0;382;214;0;95;482;541;222;146;0;153;1.517;0;1.701;0;0;206;588;623;0;0;87;310;0;637;1.278;0;184;263;0;0;0;268;0;0;206;1.147;0;152;195;550;1.367;525;447;96;309;345;640;53;0;574;195;712;114;1.617;0;0;123;200;485;0;1.181;0;0;0;711;0;312;0;0;851;613;716;0;0;0;0;821;159;162;0;196;0;0;276;395;0;541;0;0;0;0;0;0;0;0;0;0;0;0;869;860;0;0;0;657;88;285;57;0;359;993;0;764;773;0;0;0;0;161;0;0;185;103;0;103;48;569;325;198;0;0;364;498;333;79;220;0;0;0;0;0;0;0;0;0;522;460;0;373
166;0;0;93;805;1.342;342;0;185;0;12;347;15;492;351;193;270;427;28;425;0;67;141;517;325;139;288;0;0;129;789;190;32;119;40;131;93;35;85;0;1.454;30;300;620;1.541;0;0;516;197;172;197;0;58;268;14;381;171;715;1.213;386;0;26;0;378;104;58;88;281;80;244;0;89;180;489;172;0;188;154;162;114;92;421;69;270;11;64;0;413;0;0;0;0;144;0;111;66;70;0;208;150;166;0;20;0;78;60;99;0;985;439;0;0;0;0;0;1.515;0;0;0;0;0;0;0;0;0;0;0;10;1.478;45;96;267;0;443;640;191;468;0;0;0;1.657;298;0;833;31;0;0;0;0;0;882;921;0;1.325;0;0;167;0;905;233;628;0;0;59;120;1.531;0;0;864;46;0;516;0;0;0;453;143;0;0;66;599;0;156;0;0;0;222;188;0;550;0;294;151;0;60;0;762;833;541;0;390;444;0;1.308;1.297;974;594;0;0;0;0;653;412;323;0;0;467;0;343;576;0;1.489;572;0;134;3.087;0;687;3.060;1.326;398;0;338;287;1.299;15;26;0;223;0;126;0;275;0;400;165;2.497;0;607;649;0;0;0;0;863;0;0;317;0;0;292;0;582;0;0;114;0;78;119;288;0;148;0;196;169;627;0;546;711;0;0;433;0;272;0;0;0;77;0;0;0;0;0;2.830;0;0;50;0;0;295;86;0;0;0;422;0;300;0;645;0;1.481;0;0;0;378;72;14;158;0;0;205;84;0;923;0;0;0;0;102;1.312;503;86;383;320;418;320;0;0;100;144;136;373
485;0;0;0;351;0;78;156;0;0;0;170;0;0;393;637;0;354;0;777;1.154;0;145;0;285;605;402;76;236;405;117;466;31;39;135;663;0;35;0;0;0;0;873;0;0;0;0;0;682;507;0;61;138;37;0;32;723;200;481;0;724;27;0;352;0;118;252;95;332;0;0;36;156;656;0;348;0;176;198;0;227;436;443;143;71;0;273;0;0;123;0;867;312;31;0;27;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;41;0;0;49;0;11;0;495;0;93;0;0;0;0;0;427;297;0;0;37;0;0;0;0;0;0;0;152;0;0;292;0;0;0;0;0;0;0;0;0;368;305;0;493;202;495;0;0;0;0;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;268;620;117;0;0;0;0;0;0;170;482;0;0;0;352;274;0;0;0;0;0;365;0;0;0;220;0;0;0;26;0;610;109;26;0;0;0;0;0;0;0;0;118;645;0;23;351;0;0;277;0;0;0;0;0;0;0;0;0;153;0;600;0;0;0;0;0;0;0;0;825;245;170;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;32;0;0;0;0;0;0;0;806;0;0;0;0;0;0;0;0;275;0;0;0;0;0;0;307;0;156;0;0;0;0;0;67;0;0;0;0;124;0;0
98;316;0;372;455;0;0;250;0;0;0;0;0;0;214;178;64;198;0;913;206;73;0;276;0;0;1.532;102;127;123;2.634;294;8;42;1.727;466;0;0;0;18;0;0;742;0;246;0;0;247;0;0;0;0;643;0;72;453;696;455;0;214;204;0;0;193;0;101;583;215;233;0;0;0;373;1.138;108;495;381;99;1.544;88;150;72;0;55;11;38;36;0;366;0;0;1;561;70;0;77;0;0;486;742;130;30;0;0;0;0;0;0;214;0;0;182;586;0;0;0;0;129;0;0;542;0;0;507;0;0;0;0;0;0;7;0;0;612;0;0;0;21;0;455;2.256;0;0;0;0;0;0;263;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;342;0;1.146;244;0;0;0;0;0;0;0;0;0;0;0;0;190;0;1.153;0;0;826;0;228;0;323;0;438;922;0;0;0;0;0;121;0;0;0;0;0;0;0;398;306;0;0;0;0;0;0;26;178;0;0;0;339;392;0;255;114;0;0;0;0;0;51;0;0;805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;572;0;0;495;0;0;0;0;272;0;0;135;0;910;0;0;206;0;0;548;0;554;0;0;0;0;0;15;0;18;0;1.119;0;0;0;0;0;73;0;55;0;368;257;0;0;0;0;0;0;198;0;0;0
497;766;313;528;0;67;210;88;208;0;0;191;418;234;59;68;26;836;946;276;467;370;29;928;162;0;1.233;1.039;265;564;866;856;38;664;1.820;1.458;20;0;0;18;55;360;1.755;42;889;0;0;0;547;74;560;61;844;74;72;1.505;677;100;452;438;1.861;137;238;120;0;116;158;737;328;22;193;33;76;0;650;142;531;455;426;752;111;488;487;1.496;63;66;91;1.866;0;313;0;4;232;381;0;0;0;7;209;295;691;476;38;21;128;0;176;0;980;267;0;0;0;0;854;773;0;0;464;0;1.059;698;0;1.375;1.181;402;1.339;69;74;28;15;601;1.989;233;75;0;2.284;0;624;1.098;1.522;0;0;0;60;0;504;0;0;362;814;997;152;0;593;122;675;1.036;0;0;294;0;238;47;62;602;0;101;860;327;0;475;0;0;757;0;0;0;0;0;0;1.877;0;0;0;142;691;610;269;282;0;276;671;522;0;0;189;597;1.696;149;530;0;1.181;550;412;0;0;397;870;1.217;0;0;256;115;0;0;0;482;654;1.329;727;812;0;0;134;1.177;674;192;857;0;152;0;311;0;0;51;47;0;0;747;0;563;0;195;423;0;0;0;849;108;200;126;0;0;0;88;0;0;0;0;464;0;0;613;0;0;0;116;151;0;0;0;1.268;196;595;797;0;516;0;0;589;0;49;0;467;0;106;0;505;0;0;687;1.545;0;0;0;0;644;0;0;0;387;462;0;405;0;0;0;427;0;0;0;0;0;181;44;46;112;287;580;111;77;0;0;22;0;120;0;356;960;298;426;186;879;836;349;0;310;558;40;110;0
457;1.601;0;0;204;240;190;0;40;581;24;770;40;0;53;0;198;0;276;0;83;169;92;350;0;1.156;97;251;337;0;439;488;0;42;683;163;704;0;0;0;378;511;1.330;0;0;280;107;0;0;74;104;0;58;14;168;529;424;0;257;0;823;0;23;240;0;58;80;121;79;91;193;0;169;55;61;321;435;314;85;267;0;257;363;187;0;9;36;440;231;137;0;4;1.486;38;0;0;0;0;0;249;0;0;6;32;222;0;0;0;0;422;0;0;0;0;0;1.546;0;0;0;0;0;883;0;1.684;457;0;1.186;19;22;0;0;469;0;612;122;493;0;0;79;899;0;323;0;1.062;37;0;0;0;0;0;401;45;0;1.592;0;0;213;0;0;0;0;87;0;111;32;804;857;514;245;0;0;0;0;0;608;453;46;0;0;0;419;0;84;0;0;0;0;0;397;102;0;0;0;0;0;393;333;0;0;0;0;0;0;678;0;0;1.138;0;0;542;0;0;0;124;0;0;0;1.377;343;0;0;25;0;0;0;521;56;0;0;0;236;49;0;0;0;28;0;294;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;280;466;0;0;674;0;0;928;335;0;382;0;217;0;0;0;0;0;0;0;419;274;0;0;395;0;0;0;0;0;0;666;0;0;166;0;0;0;0;0;0;555;0;25;301;0;0;52;0;494;558;404;0;298;0;249;0;0;0;0;740;321;87;0;0;0;0;111;0;0;0;0;498;0;0;614;267;210;331;0;0;157;0;0;0;0;257;139;0
234;1.060;78;0;348;190;265;159;55;155;36;667;458;0;0;235;152;182;0;76;0;0;322;60;174;0;529;26;80;0;221;234;0;62;139;561;176;103;0;9;11;81;712;534;0;0;0;305;100;0;0;0;0;0;0;440;155;0;1.392;102;210;56;0;120;0;58;55;996;75;0;0;0;129;83;161;42;0;111;125;0;176;0;304;297;155;36;0;583;392;0;0;189;40;83;278;0;0;0;129;554;0;0;0;0;0;16;99;0;0;0;239;0;0;0;0;537;0;16;0;0;823;0;878;0;143;0;745;10;689;49;0;0;821;0;335;140;0;52;93;0;0;669;0;333;78;0;635;0;0;0;0;921;0;223;0;0;70;0;0;0;0;100;621;0;210;0;0;222;0;106;0;700;0;0;0;493;0;0;0;1.261;71;473;0;0;0;0;273;0;0;253;0;362;0;127;214;0;333;0;541;0;0;594;0;0;0;0;1.138;0;0;0;1.368;53;0;0;0;883;447;738;447;0;0;0;210;0;134;607;295;0;1.228;770;0;0;0;684;0;0;0;0;45;0;0;339;0;0;0;0;0;0;332;26;200;0;24;0;144;0;0;0;0;0;0;0;0;0;0;0;0;109;277;0;0;0;287;0;967;849;0;0;0;0;0;0;5;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;0;85;0;0;0;0;0;0;0;0;740;0;114;0;0;0;21;0;80;0;0;77;0;0;0;0;27;0;51;0;0;0;0;0;0;0;0;0;384;0;0;558
90;0;156;250;195;0;159;666;147;48;0;0;249;302;90;0;90;0;111;403;0;0;83;125;0;0;38;0;0;160;628;0;0;0;252;322;0;35;52;0;0;0;83;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;224;262;0;0;0;111;0;0;0;0;0;64;0;0;192;0;198;0;0;144;12;0;98;71;0;0;104;0;232;38;0;0;0;0;0;21;0;49;0;0;0;0;90;0;0;0;0;0;84;0;328;0;0;0;0;0;442;0;706;0;0;268;0;0;41;0;173;0;0;233;0;1.322;107;221;595;166;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;80;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;742;0;0;0;0;0;0;45;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;0;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;193;0;0;208;40;70;167;229;217;23;61;0;40;0;0;0;0;353;57;111;0;26;315;0;201;60;26;0;0;79;0;0;134;88;109;459;0;0;0;0;37;72;56;754;0;0;0;0;106;80;0;0;37;168;200;30;0;1.213;327;0;0;0;0;92;0;0;29;0;0;0;0;0;0;0;0;92;0;0;40;26;26;0;45;0;20;33;200;62;0;0;0;92;92;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;0;0;0;0;0;0;71;0;593;0;0;310;295;0;95;0;0;154;18;0;0;0;93;343;578;728;0;801;0;0;0;95;0;460;0;92;152;219;0;0;154;0;0;71;77;26;0;92;40;0;0;101;0;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;779;0;0;0;384;0;0;0;0;0;812;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;176;398;0;152;0;0;0;1.202;0;0;0;0;0;0;0;275;0;0;0;0;0;0;0;0;0;0;0;0;404;0;0;0;0;0;0;0;0;679;0;0;0;0;0;0;0;0;294;0;0;0;0;0;0;0;0;49;250;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;92;73;0;0
161;0;0;0;0;469;287;62;199;131;156;235;14;8;0;0;20;0;396;0;0;67;0;0;0;0;147;0;32;12;21;18;0;11;0;0;0;84;51;0;0;16;63;0;0;0;21;0;8;35;104;0;11;111;0;0;0;0;0;0;0;0;8;0;0;0;0;12;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;24;0;0;0;0;189;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;0;0;0;0;0;0;0;0;246;45;0;0;0;0;0;233;15;0;0;0;0;0;903;0;0;1.110;0;0;0;0;0;0;11;0;0;498;0;0;0;3.143;1.005;546;1.453;257;676;61;0;0;0;0;11;295;0;88;469;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550;592;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521;0;0;0;0;0;0;0;0;0;0;0;0;0;204;58;0;0;0;0;0;0;0;114;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
